date,price,return,log_return
2018-03-23,228.6591949463,-0.0213148350,-0.0215452765
2018-03-26,234.9151458740,0.0273592800,0.0269917042
2018-03-27,230.9188385010,-0.0170117059,-0.0171580672
2018-03-28,230.2365264893,-0.0029547698,-0.0029591438
2018-03-29,233.1783599854,0.0127774404,0.0126964977
2018-04-02,228.1452484131,-0.0215848142,-0.0218211737
2018-04-03,231.0694580078,0.0128173154,0.0127358688
2018-04-04,233.5416259766,0.0106988089,0.0106419816
2018-04-05,235.3847503662,0.0078920594,0.0078610800
2018-04-06,230.1389923096,-0.0222858875,-0.0225379701
2018-04-09,231.2732391357,0.0049285296,0.0049164241
2018-04-10,234.9506072998,0.0159005347,0.0157754454
2018-04-11,233.7188568115,-0.0052425933,-0.0052563839
2018-04-12,235.6417388916,0.0082273296,0.0081936697
2018-04-13,234.9506072998,-0.0029329761,-0.0029372857
2018-04-16,236.8822326660,0.0082214104,0.0081877987
2018-04-17,239.4165802002,0.0106987658,0.0106419390
2018-04-18,239.5937347412,0.0007399427,0.0007396690
2018-04-19,238.2646331787,-0.0055473135,-0.0055627570
2018-04-20,236.2442016602,-0.0084797794,-0.0085159372
2018-04-23,236.2088165283,-0.0001497820,-0.0001497932
2018-04-24,233.0277557373,-0.0134671552,-0.0135586598
2018-04-25,233.6036834717,0.0024714984,0.0024684493
2018-04-26,235.9784393311,0.0101657466,0.0101144230
2018-04-27,236.1999511719,0.0009386953,0.0009382550
2018-10-02,260.6874694824,-0.0005825309,-0.0005827006
2018-10-03,260.8304443359,0.0005484531,0.0005483028
2018-10-04,258.7919921875,-0.0078152386,-0.0078459376
2018-10-05,257.3435058594,-0.0055971064,-0.0056128289
2018-10-08,257.3435058594,0.0000000000,0.0000000000
2018-10-09,256.9679260254,-0.0014594494,-0.0014605155
2018-10-10,248.8314971924,-0.0316632078,-0.0321753264
2018-10-11,243.3506011963,-0.0220265363,-0.0222727425
2018-10-12,246.7303314209,0.0138883167,0.0137927578
2018-10-15,245.3444671631,-0.0056169189,-0.0056327531
2018-10-16,250.7091674805,0.0218659927,0.0216303605
2018-10-17,250.7538909912,0.0001783880,0.0001783721
2018-10-18,247.1327056885,-0.0144411929,-0.0145464818
2018-10-19,246.9986572266,-0.0005424149,-0.0005425621
2018-10-22,245.8899230957,-0.0044888266,-0.0044989316
2018-10-23,244.6381378174,-0.0050908360,-0.0051038385
2018-10-24,237.2259368896,-0.0302986321,-0.0307671230
2018-10-25,241.4817962646,0.0179401099,0.0177810852
2018-10-26,237.2348632812,-0.0175869695,-0.0177434577
2018-10-29,235.9205322266,-0.0055402104,-0.0055556143
2018-10-30,239.4165191650,0.0148184938,0.0147097726
2018-10-31,241.9737091064,0.0106809252,0.0106242871
2018-11-01,244.5486907959,0.0106415763,0.0105853532
2018-11-02,243.1002655029,-0.0059228503,-0.0059404600
2018-11-05,244.4414215088,0.0055168842,0.0055017219
2018-11-06,245.9881744385,0.0063277039,0.0063077680
2018-11-07,251.2544860840,0.0214088001,0.0211828509
2018-11-08,250.7985534668,-0.0018146248,-0.0018162732
2018-11-09,248.3486785889,-0.0097682975,-0.0098163203
2018-11-12,243.7081756592,-0.0186854344,-0.0188622127
2018-11-13,243.2522125244,-0.0018709390,-0.0018726914
2018-11-14,241.5892028809,-0.0068365653,-0.0068600417
2018-11-15,244.1105499268,0.0104365055,0.0103824212
2018-11-16,244.7453918457,0.0026006329,0.0025972571
2018-11-19,240.6057128906,-0.0169142263,-0.0170589056
2018-11-20,236.1529541016,-0.0185064550,-0.0186798419
2018-11-21,236.9576416016,0.0034074844,0.0034016920
2018-11-23,235.3751678467,-0.0066782980,-0.0067006977
2018-11-26,239.1751251221,0.0161442573,0.0160153246
2018-11-27,239.9797821045,0.0033643005,0.0033586539
2018-11-28,245.5054321289,0.0230254815,0.0227643952
2018-11-29,244.9688873291,-0.0021854702,-0.0021878618
2018-11-30,246.4620361328,0.0060952590,0.0060767580
2018-12-03,249.7256317139,0.0132417781,0.0131548721
2018-12-04,241.6338806152,-0.0324025653,-0.0329391515
2018-12-06,241.2673034668,-0.0015170768,-0.0015182287
2018-12-07,235.6612396240,-0.0232359038,-0.0235101134
2018-12-10,236.1082611084,0.0018968817,0.0018950849
2018-12-11,236.1619415283,0.0002273551,0.0002273293
2018-12-12,237.3511352539,0.0050355011,0.0050228654
2018-12-13,237.2706451416,-0.0003391183,-0.0003391758
2018-12-14,232.8894653320,-0.0184649045,-0.0186375089
2018-12-17,228.3205566406,-0.0196183571,-0.0198133516
2018-12-18,228.0702667236,-0.0010962216,-0.0010968229
2018-12-19,224.6547241211,-0.0149758346,-0.0150891048
2018-12-20,220.9978027344,-0.0162779634,-0.0164119050
2018-12-21,216.4696502686,-0.0204895814,-0.0207024050
2018-12-24,210.7498779297,-0.0264229758,-0.0267783364
2018-12-26,221.3980255127,0.0505250475,0.0492900844
2018-12-27,223.0977478027,0.0076772242,0.0076479043
2018-12-28,222.8099822998,-0.0012898629,-0.0012906955
2020-02-04,301.5386047363,0.0152412303,0.0151262496
2020-02-05,305.0207519531,0.0115479317,0.0114817633
2020-02-06,306.0470581055,0.0033647093,0.0033590613
2020-02-07,304.4159545898,-0.0053295840,-0.0053438369
2020-02-10,306.6884765625,0.0074651868,0.0074374602
2020-02-11,307.2199707031,0.0017330098,0.0017315099
2020-02-12,309.1994018555,0.0064430419,0.0064223743
2020-02-13,308.8693847656,-0.0010673277,-0.0010678977
2020-02-14,309.3642578125,0.0016022082,0.0016009260
2020-02-18,308.5670471191,-0.0025769321,-0.0025802581
2020-02-19,310.0424194336,0.0047813671,0.0047699726
2020-02-20,308.7687072754,-0.0041081867,-0.0041166485
2020-02-21,305.5888977051,-0.0102983544,-0.0103517493
2020-02-24,295.4539794922,-0.0331652043,-0.0337276402
2020-02-25,286.5010070801,-0.0303024262,-0.0307710357
2020-02-26,285.4471740723,-0.0036782873,-0.0036850688
2020-02-27,272.6272583008,-0.0449116927,-0.0459514744
2020-02-28,271.4818420410,-0.0042014004,-0.0042102510
2020-03-02,283.2387695312,0.0433064967,0.0423949935
2020-03-03,275.1289062500,-0.0286326031,-0.0290505127
2020-03-04,286.6934509277,0.0420331867,0.0411737918
2020-03-05,277.1632995605,-0.0332416082,-0.0338066681
2020-03-06,272.5814208984,-0.0165313325,-0.0166694998
2020-03-09,251.2943878174,-0.0780942186,-0.0813122501
2020-03-10,264.2975158691,0.0517446019,0.0504503110
2020-03-11,251.4134368896,-0.0487483923,-0.0499766797
2020-03-12,227.3589324951,-0.0956770835,-0.1005687739
2020-03-13,246.7949981689,0.0854862638,0.0820280560
2020-03-16,219.7897949219,-0.1094236247,-0.1158864131
2020-03-17,231.6566619873,0.0539918929,0.0525847583
2020-03-18,219.9271850586,-0.0506330223,-0.0519598557
2020-03-19,220.3945770264,0.0021252123,0.0021229573
2020-03-20,210.8968505859,-0.0430941930,-0.0440503177
2020-03-23,205.5045776367,-0.0255682953,-0.0259008449
2020-03-24,224.1239776611,0.0906033347,0.0867310612
2020-03-25,227.4791107178,0.0149699871,0.0148590427
2020-03-26,240.7616424561,0.0583901163,0.0567489955
2020-03-27,233.5903625488,-0.0297858074,-0.0302384147
2020-03-30,241.1763458252,0.0324755833,0.0319593974
2020-03-31,237.5815124512,-0.0149054144,-0.0150176164
2020-04-01,226.8892669678,-0.0450045350,-0.0460486872
